1 1 33 1.00
      9.3300e-01       3.0000e-03       5.0000e-03
      9.1515e-01       1.8367e-01       5.0000e-03
      8.6239e-01       3.5739e-01       5.0000e-03
      7.7678e-01       5.1752e-01       5.0000e-03
      6.6170e-01       6.5770e-01       5.0000e-03
      5.2152e-01       7.7278e-01       5.0000e-03
      3.6139e-01       8.5839e-01       5.0000e-03
      1.8767e-01       9.1115e-01       5.0000e-03
      7.0000e-03       9.2900e-01       5.0000e-03
     -1.7367e-01       9.1115e-01       5.0000e-03
     -3.4739e-01       8.5839e-01       5.0000e-03
     -5.0752e-01       7.7278e-01       5.0000e-03
     -6.4770e-01       6.5770e-01       5.0000e-03
     -7.6278e-01       5.1752e-01       5.0000e-03
     -8.4839e-01       3.5739e-01       5.0000e-03
     -9.0115e-01       1.8367e-01       5.0000e-03
     -9.1900e-01       3.0000e-03       5.0000e-03
     -9.0115e-01      -1.7767e-01       5.0000e-03
     -8.4839e-01      -3.5139e-01       5.0000e-03
     -7.6278e-01      -5.1152e-01       5.0000e-03
     -6.4770e-01      -6.5170e-01       5.0000e-03
     -5.0752e-01      -7.6678e-01       5.0000e-03
     -3.4739e-01      -8.5239e-01       5.0000e-03
     -1.7367e-01      -9.0515e-01       5.0000e-03
      7.0000e-03      -9.2300e-01       5.0000e-03
      1.8767e-01      -9.0515e-01       5.0000e-03
      3.6139e-01      -8.5239e-01       5.0000e-03
      5.2152e-01      -7.6678e-01       5.0000e-03
      6.6170e-01      -6.5170e-01       5.0000e-03
      7.7678e-01      -5.1152e-01       5.0000e-03
      8.6239e-01      -3.5139e-01       5.0000e-03
      9.1515e-01      -1.7767e-01       5.0000e-03
      9.3300e-01       3.0000e-03       5.0000e-03
