1 1 33 1.00
      9.2900e-01       5.0000e-03       7.0000e-03
      9.1115e-01       1.8567e-01       7.3153e-03
      8.5839e-01       3.5939e-01       7.6185e-03
      7.7278e-01       5.1952e-01       7.8980e-03
      6.5770e-01       6.5970e-01       8.1427e-03
      5.1752e-01       7.7478e-01       8.3435e-03
      3.5739e-01       8.6039e-01       8.4929e-03
      1.8367e-01       9.1315e-01       8.5850e-03
      3.0000e-03       9.3100e-01       8.6162e-03
     -1.7767e-01       9.1315e-01       8.5850e-03
     -3.5139e-01       8.6039e-01       8.4929e-03
     -5.1152e-01       7.7478e-01       8.3435e-03
     -6.5170e-01       6.5970e-01       8.1427e-03
     -7.6678e-01       5.1952e-01       7.8980e-03
     -8.5239e-01       3.5939e-01       7.6185e-03
     -9.0515e-01       1.8567e-01       7.3153e-03
     -9.2300e-01       5.0000e-03       7.0000e-03
     -9.0515e-01      -1.7567e-01       6.6847e-03
     -8.5239e-01      -3.4939e-01       6.3815e-03
     -7.6678e-01      -5.0952e-01       6.1020e-03
     -6.5170e-01      -6.4970e-01       5.8573e-03
     -5.1152e-01      -7.6478e-01       5.6565e-03
     -3.5139e-01      -8.5039e-01       5.5071e-03
     -1.7767e-01      -9.0315e-01       5.4150e-03
      3.0000e-03      -9.2100e-01       5.3838e-03
      1.8367e-01      -9.0315e-01       5.4150e-03
      3.5739e-01      -8.5039e-01       5.5071e-03
      5.1752e-01      -7.6478e-01       5.6565e-03
      6.5770e-01      -6.4970e-01       5.8573e-03
      7.7278e-01      -5.0952e-01       6.1020e-03
      8.5839e-01      -3.4939e-01       6.3815e-03
      9.1115e-01      -1.7567e-01       6.6847e-03
      9.2900e-01       5.0000e-03       7.0000e-03
