    1    1 30600    1.00
  -8.0315770e-01    9.4161842e-01    3.1025763e+00
  -8.0342648e-01    9.4157421e-01    3.0984836e+00
  -8.0369526e-01    9.4152999e-01    3.0943909e+00
  -8.0396404e-01    9.4148577e-01    3.0902982e+00
  -8.0423281e-01    9.4144155e-01    3.0862054e+00
  -8.0450159e-01    9.4139733e-01    3.0821127e+00
  -8.0476038e-01    9.4135312e-01    3.0780196e+00
  -8.0502916e-01    9.4129890e-01    3.0739268e+00
  -8.0529794e-01    9.4125468e-01    3.0698341e+00
  -8.0556671e-01    9.4121046e-01    3.0657413e+00
  -8.0583549e-01    9.4116624e-01    3.0616486e+00
  -8.0610427e-01    9.4112203e-01    3.0575559e+00
  -8.0636306e-01    9.4107781e-01    3.0534628e+00
  -8.0663183e-01    9.4103359e-01    3.0493701e+00
  -8.0690061e-01    9.4098937e-01    3.0452773e+00
  -8.0716939e-01    9.4094515e-01    3.0411846e+00
  -8.0743817e-01    9.4089093e-01    3.0370918e+00
  -8.0771131e-01    9.4084759e-01    3.0328992e+00
  -8.0797010e-01    9.4080337e-01    3.0288061e+00
  -8.0823887e-01    9.4075915e-01    3.0247134e+00
  -8.0850765e-01    9.4071493e-01    3.0206206e+00
  -8.0877643e-01    9.4067072e-01    3.0165279e+00
  -8.0904521e-01    9.4062650e-01    3.0124352e+00
  -8.0931398e-01    9.4058228e-01    3.0083425e+00
  -8.0957277e-01    9.4053806e-01    3.0042493e+00
  -8.0984155e-01    9.4048384e-01    3.0001565e+00
  -8.1011033e-01    9.4043963e-01    2.9960638e+00
  -8.1037911e-01    9.4039541e-01    2.9919711e+00
  -8.1064788e-01    9.4035119e-01    2.9878784e+00
  -8.1091666e-01    9.4030697e-01    2.9837857e+00
  -8.1117545e-01    9.4026275e-01    2.9796925e+00
  -8.1144423e-01    9.4021854e-01    2.9755998e+00
  -8.1171300e-01    9.4017432e-01    2.9715071e+00
  -8.1198178e-01    9.4012010e-01    2.9674143e+00
  -8.1225056e-01    9.4007588e-01    2.9633216e+00
  -8.1251934e-01    9.4003166e-01    2.9592289e+00
  -8.1277813e-01    9.3998745e-01    2.9551357e+00
  -8.1304690e-01    9.3994323e-01    2.9510430e+00
  -8.1331568e-01    9.3989901e-01    2.9469503e+00
  -8.1358446e-01    9.3985479e-01    2.9428576e+00
  -8.1385324e-01    9.3981057e-01    2.9387649e+00
  -8.1412638e-01    9.3976723e-01    2.9345723e+00
  -8.1438517e-01    9.3971301e-01    2.9304790e+00
  -8.1465394e-01    9.3966879e-01    2.9263863e+00
  -8.1492272e-01    9.3962457e-01    2.9222936e+00
  -8.1519150e-01    9.3958035e-01    2.9182009e+00
  -8.1546028e-01    9.3953614e-01    2.9141082e+00
  -8.1572905e-01    9.3949192e-01    2.9100155e+00
  -8.1598784e-01    9.3944770e-01    2.9059223e+00
  -8.1625662e-01    9.3940348e-01    2.9018296e+00
  -8.1652540e-01    9.3935926e-01    2.8977369e+00
  -8.1679418e-01    9.3930505e-01    2.8936441e+00
  -8.1706295e-01    9.3926083e-01    2.8895514e+00
  -8.1733173e-01    9.3921661e-01    2.8854587e+00
  -8.1759052e-01    9.3917239e-01    2.8813655e+00
  -8.1785930e-01    9.3912817e-01    2.8772728e+00
  -8.1812807e-01    9.3908396e-01    2.8731801e+00
  -8.1839685e-01    9.3903974e-01    2.8690874e+00
  -8.1866563e-01    9.3899552e-01    2.8649947e+00
  -8.1893441e-01    9.3895130e-01    2.8609019e+00
  -8.1919320e-01    9.3889708e-01    2.8568087e+00
  -8.1946197e-01    9.3885286e-01    2.8527160e+00
  -8.1973075e-01    9.3880865e-01    2.8486233e+00
  -8.1999953e-01    9.3876443e-01    2.8445306e+00
  -8.2027267e-01    9.3872108e-01    2.8403380e+00
  -8.2054145e-01    9.3867686e-01    2.8362452e+00
  -8.2080023e-01    9.3863265e-01    2.8321521e+00
  -8.2106901e-01    9.3858843e-01    2.8280594e+00
  -8.2133779e-01    9.3854421e-01    2.8239667e+00
  -8.2160657e-01    9.3848999e-01    2.8198739e+00
  -8.2187535e-01    9.3844577e-01    2.8157812e+00
  -8.2214412e-01    9.3840156e-01    2.8116884e+00
  -8.2240291e-01    9.3835734e-01    2.8075953e+00
  -8.2267169e-01    9.3831312e-01    2.8035026e+00
  -8.2294047e-01    9.3826890e-01    2.7994099e+00
  -8.2320924e-01    9.3822468e-01    2.7953171e+00
  -8.2347802e-01    9.3818047e-01    2.7912244e+00
  -8.2374680e-01    9.3812625e-01    2.7871316e+00
  -8.2400559e-01    9.3808203e-01    2.7830385e+00
  -8.2427437e-01    9.3803781e-01    2.7789458e+00
  -8.2454314e-01    9.3799359e-01    2.7748531e+00
  -8.2481192e-01    9.3794938e-01    2.7707603e+00
  -8.2508070e-01    9.3790516e-01    2.7666676e+00
